sn,disrtict,pop,per_pop_chng,1981-1991,1991-2001,pop_den,sin_mean_mdg,sin_mdg_m,sin_mdg_f,mn_fst_age,mn_fst_m,mn_fst_f,mn_age-cb,cbr,cdr,imr,m_imr,f_imr,u5mr,m_u5mr,f_u5mr,ind_agn,m_idn_agn,f_idn_agn,sr_birth,sr,cwr,t_dr,ch_dr,m_ch_dr,f_ch_dr,aged_dr,per-pop_75abv,m_per-pop_75abv,f_per-pop_75abv,dis_abs_pop,per_abs_pop,per_disab_pop,per-disab_pop_physically,per_disab_pop_mentally,per-child_mdg,per_widow_pop,per_widower_pop,per_divorced_pop,domt_caste,chhetree,brahman-hill,magar,tharu,tamang,newar,kami,musalman,yadav,rai,gurung,damai/dholi,thakuri,limbu,sarki,teli,nepali,maithili,bhojpuri,tharu,tamang,newar,bajjika,magar,doteli,urdu,avadhi,limbu,gurung,baitadeli,rai,achhami,,lit_rate,m_lit_rate,f_lit_rate,ad_lit_rate,m-ad_lit_rate,f_ad_lit_rate,lit_ratio(m:f),ad_lit_ratio(m:f),tot_lit_pop,per_beginer,per_primary,per_low_secondary,per_secondary,per_slc,per_inter,per_graduate,per_post_graduate,per-others,per_non_formal,per_not_stated,stu_tch_ratio_primary,stu_tch_ratio_l_secondary,stu_tch_ratio_secondary,stu_tch_ratio_hi_secondary,stu_primary,stu_low_secondary,stu_secondary,stu_hi_secondary,ratio_teach(f:m)_primary,ratio_teach(f:m)_low_secondary,ratio_teach(f:m)_secondary,ratio_teach(f:m)_high_secondary,school_per_1000_pop_primary,school_per_1000_pop_low_secondary,school_per_1000_pop_secondary,school_per_1000_pop_hi_secondary,,per_eco_active,m_per_eco_active,f_per_eco_active,per_usual_eco_active,m_per_usual_eco_active,f_per_usual_eco_active,per_usually_emp,m_per_usually_emp,f_per_usually_emp,per_usually_unemp,m_per_usually_unemp,f_per_usually_unemp,per-armed_force,per_managers,per_proffesionals,per_technician,per_offic_assistant,per_sale_worker,per_agriculture,per_crafter,per_machiene_operator,per_ele_occupation,,per_household,per_fem_own_asset,per_male_head,per_female_head,per_female_teacher,per_female_teacher_primary,,no_housing_unit,no_household,avg_household_size,hou_per_housing,per_house_owned,per_house_non_owned,per_house_mud,per_house_cement,per_house_rcc,per_house_wood,per_mud-house,per_cement_house,per_wood_house,per_bamboo_house,per_unbacked_brick,per_thatch_roof,per_iron_roof,per_tile_roof,per_rcc_roof,per_wood_roof,per_mud_roof,per_radio_house,per_tv_house,per_cable_house,per_computer_house,per_internet_house,per_telephone_house,per_mobile_house,,per_without_toilet,per_flush_toilet,per_with_septictank_toilet,per_ordinary_toilet,per_tap_house,per_tubewell_house,per_covered_well_house,per_uncovered_well_house,per_spout_house,per_river_house,per_firewood_house,per_kerosene_house,per_gas_house,per_dung_house,per_biogas_house,per_electricity_house,per_elect_house,per_ksene_house,per_bgas_house,per_solar_house,tot_health_inst,pop_per_health_inst,,per_agri_holding,per_agri_holding_area,ave_agri_holding_area,per_agri_holding_area_agri,per_agri_holding_area_pond,per_agri_holding_area_other,per_owned_area,per_non_owned_area,per_agri_holding_m,per_agri_holding_f,per_irri_area,per_soil_degrade,per_insufficiency_agri_product,per_1-3month,per_4-6month,per_7-9month,per_10-12month,per_agri_credit,per_farm_pop,no_cattle,no_buffalo,no_goat,no_sheep,no_chicken,no_duck,no_pigeon,no_other,no_orange,no_junar,no_lemon,no_lime,no_citrus,no_mango,no_banana,no_jackfruit,no_apple,no_pear,no_peach,no_lychee,per_nearby,per_10-30min,per_30-60min,per_1-2hr,per_2-3hr,per_>3hr,rat_agrihold,,no_establish,no_indv,no_partner,no_pvt_ltd,no_other,no_pvt,no_gov,no_othr,10-19_person,20-99_person,100-199_person,200more_person,more_than_50million,10-50_million,less_than_10million,per_tot_val_added,per_fem_employ,,hdi,lab_product,hpi,life_expect,per_safe_dwater,gni_per_ppp,gross_val_added(in_million),recurrent(in_thousands),capital(in_thousands),expenditure(in_thousands),rat_poverty_head,pov_gap,sqrd_pov_gap,,1981-1991,1991-2001,2001-2011,1981,1991,2001,2011,av_1981,av_1991,av_2001,av_2011,1971-1981,1981-1991,1991-2001,2001-2011,sx_1981,sx_1991,sx_2001,sx_2011,cwr_1981,cwr_1991,cwr_2001,cwr_2011,tdr_1991,tdr_2001,tdr_2011,cdr_1981,cdr_1991,cdr_2001,cdr_2011,adr_1981,adr_1991,adr_2001,adr_2011,per-eco_active_1981,per-eco_active_1991,per-eco_active_2001,per-eco_active_2011,ratio_st_teach_1981,ratio_st_teach_1991,ratio_st_teach_2001,ratio_st_teach_2011,lr_1981,lr_1991,lr_2001,lr_2011,mean_age_male_1981,mean_age_male_1991,mean_age_male_2001,mean_age_male_2011,mean_age_female_1981,mean_age_female_1991,mean_age_female_2001,mean_age_female_2011,pop_project_2016,pop_project_2021,pop_project_2026,pop_project_2031
69,Achham,257477,11.32455628,7.006025528,16.69980019,153.260119,20.76857819,22.00489596,19.83138814,18.56285394,19.80318419,17.69272282,26.13,29.55759155,7.819305114,37.83114992,41.50482156,35.12924035,53.50180801,55.10951522,51.39276526,18.41724739,15.33789178,21.52051488,104.9005049,87.29822724,597.1577203,111.8559415,94.45916369,47.04691691,47.41224678,17.39677786,1.46848068,0.65947638,0.809004299,31015,10.75073139,3.340880933,1.447119549,0.127778404,7.659619581,8.842054628,2.879917717,0.278290677,Chhetri,142934,26272,1621,246,290,127,24273,257,,84,35,8069,6346,27,1662,234,170945,223,14,151,75,25,,958,509,28,,,17,40,11,83539,,55.6543096,70.69945151,42.87291801,45.0787443,66.88840445,28.13266742,118.3878134,184.7396848,130505,7.458718057,49.36362591,17.99394659,8.897743381,5.42891077,4.223592966,1.006857975,0.21148615,0.081222942,4.903260411,0.430634842,27,42,34,36,134.2,123,116.5,107.1,0.415170816,0.080082136,0.06557377,0.088888889,1.254480983,0.326242732,0.240798207,0.128166788,,64.72589435,62.49440605,66.52563614,85.0231936,86.49772244,83.90601923,99.42416297,98.96746004,99.78087113,0.575837031,1.032539956,0.219128873,0.033351188,0.408299393,2.905595925,0.900482076,0.751917693,3.229001385,84.73324103,2.240593449,0.364841784,3.539268497,,0.887867875,2.168963947,70.51767285,29.48232715,23.10639552,29.33715221,,36457,48318,5.325163906,1.325342184,96.88314914,2.454571795,97.71099797,0.91270334,0.024835465,0.47601308,96.75483257,1.496336769,0.56500683,0.080715261,0.04967093,23.9413883,5.797011466,67.83807277,0.817500724,0.045531686,0.355974999,41.3137961,2.344881825,1.281096072,0.347696511,0.107620349,0.738855085,33.71207418,,52.43387557,1.018254067,32.03981953,13.93269589,55.52589097,0.161430523,4.546959725,4.969162631,32.29231342,1.790223105,98.2760048,0.153152034,0.401506685,0.169709011,0.171778633,0.004139244,18.45275053,4.261351877,1.581191274,24.27459746,75,3433.026667,,1.174234089,0.732037244,0.411,96.20536449,0.028741568,3.765893938,53.05918069,0.446991267,76.08359133,23.91640867,28.11105023,5.744421591,87.53869969,14.55108359,36.06811146,31.50154799,5.417956656,26.47058824,97.37988019,94012.00001,39323,130258,4652,103237.9954,313.3699691,661.5588236,0,50243.6517,4665.73065,4735.368421,243.7321982,7346.78483,26183.80186,118976.1316,348.1888545,0,5013.919505,15947.04954,34.81888545,5.108359133,8.591331269,15.94427245,27.55417957,18.26625387,24.53560372,93.04047486,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.378,48177.7,46.68,65.02249601,60.19317077,536,5514,2269582.339,169131.2055,2438713.544,47.2,12.7,4.7,,7.006025528,16.69980019,11.32455628,110.2452381,117.97,137.6696429,153.260119,5.53847074,5.09,5.255880014,5.325163906,3.37,0.68,1.54,1.072796794,94.39319038,88.60677579,89.13294136,87.29822724,615,653.4352068,647.9884539,597.1577203,97.09615805,102.5759381,111.8559415,69.53057624,85.44,89.45888659,94.45916369,11.97863583,11.66,13.11705147,17.39677786,78.76208547,81.83301365,77.60513648,64.72589435,29.51463415,34.53593179,34.89860681,31,14.9752773,23.9,33.78546272,55.6543096,19.5,20.1,20.64060913,22.00489596,16.7,17.4,18.33171451,19.83138814,274505,291468,308049,321734
51,Arghakhanchi,197632,-5.162890912,14.9900829,15.20698348,165.6596815,21.1266188,23.68279612,19.85432729,18.13548211,20.92038637,16.52453875,25.88,23.17033679,9.215798187,30.00202152,27.4124671,36.47736564,36.89920784,33.1973407,43.0129946,28.33142008,27.67177092,29.01495985,126.6745006,77.46170285,370.1383079,92.60688634,72.16228596,35.43938641,36.72289955,20.44460038,2.556772183,1.355043718,1.201728465,39929,16.80789355,2.613443167,1.012487856,0.199866418,14.25315409,9.400022286,4.576476416,0.599049991,Brahman-hill,36045,64757,35584,234,60,5528,22365,1773,15,23,894,6309,1143,36,12079,14,192551,42,84,115,,451,,2671,,409,45,15,,,,,,72.58620885,81.76017865,65.79369532,65.56919417,77.97468354,57.53313245,58.7999818,87.79402563,131808,4.166666667,41.45575382,20.62014445,11.38853484,11.91961034,3.021819616,1.051529497,0.333818888,0.105456421,5.646849964,0.289815489,20,47,24,16,84.6,127.5,92.1,75.6,0.620570441,0.193220339,0.148148148,0.067567568,1.614111075,0.252995466,0.242875648,0.172036917,,68.19727891,66.09911876,69.65005825,82.46407328,83.74226375,81.62372543,99.22456904,98.56571145,99.66897856,0.775430958,1.434288552,0.331021438,0.059009583,0.665628098,3.450880423,0.778926498,0.724637681,5.055941085,73.38313742,6.718831138,0.850918189,7.599254119,,7.141331739,17.93234528,57.48265186,42.51734814,30.6122449,38.29333333,,42760,46826,4.219750187,1.095088868,93.7406569,5.706231581,86.74240806,2.635288088,2.861658053,7.301499167,87.89774911,5.881347969,3.354973733,2.005296203,0.318199291,24.74052877,44.88104899,24.54832785,5.071968564,0.228505531,0.004271131,75.24025114,25.12920173,13.73168752,1.311237347,0.457011062,1.74262162,70.97339085,,28.37526161,0.91615769,34.06867979,36.30461709,75.47516337,1.046427199,3.85896724,8.394908811,8.721650365,1.934822534,93.45235553,0.31392816,5.554606415,0.096100457,0.190065348,0.006406697,59.41784479,22.39781318,0.262674582,12.04245505,42,4705.52381,,1.13341023,1.251059834,0.728,96.78506336,0.005161874,3.209774768,97.16468883,0.041067263,69.84016678,30.15983322,13.13446454,0.566365024,80.12508687,7.22724114,37.94301598,28.42251564,6.532314107,21.68172342,97.10662921,50320,62611.99999,130074,1221,173295.7234,60.35024322,935.4287699,60.35024322,39770.81028,633.6775538,19734.52953,4254.692147,10440.59208,19644.00417,169674.7088,2655.410702,0,10259.54135,12945.12717,4013.291174,6.740792217,17.72063933,19.1104934,36.41417651,6.740792217,13.27310632,92.71271484,,22,19,3,0,0,22,0,0,18,4,0,0,1,1,20,0.048988237,5.726872247,,0.482,70768,27.37,69.41176776,80.36511156,909,7198,715948.8531,54517.95653,770466.8096,28.8,6.9,2.4,,14.9900829,15.20698348,-5.162890912,131.8558256,151.62,174.6781224,165.6596815,5.711215191,5.24,5.098999241,4.219750187,1.89,1.4,1.42,-0.530094072,122.2153159,87.03366697,85.99364524,77.46170285,673,716.9868086,501.1405543,370.1383079,114.1684824,103.1992589,92.60688634,75.31649338,99.87,87.27219541,72.16228596,12.02377124,14.3,15.92706353,20.44460038,65.6252761,63.35662601,58.88172043,68.19727891,37.29383117,37.81857143,36.11918159,24,25.2588917,43.3,56.114787,72.58620885,21.6,21.5,22.69367686,23.68279612,16.9,17.5,19.16304114,19.85432729,200967,202756,208189,210825
45,Baglung,268613,-0.120474312,8.018473433,15.67879356,150.5678251,21.50710975,23.38626084,20.40923413,19.28349966,21.36460346,18.03951129,26.1,22.37196264,8.486733048,31.96972039,31.98455283,34.00339288,43.1547028,42.21163706,44.15944108,28.33154218,27.20116141,29.4864831,104.2584435,78.34293833,356.6307547,85.98917077,67.00548385,33.14269097,33.86279289,18.98368692,2.379631663,1.189443549,1.190188114,42623,13.69475254,2.300335427,0.914326559,0.173856068,7.487348423,6.542345432,2.870689483,0.481467956,Magar,50249,52483,75310,171,704,2880,42891,742,31,117,1845,12612,3798,43,14918,51,247977,94,200,52,494,1274,,14633,16,77,,,376,,20,,,71.87739781,80.59079045,65.28722738,65.54081971,76.95358296,57.86666667,69.01663536,89.42110397,176853,4.283783707,40.83900188,20.59789769,10.75808722,10.17172454,4.268516791,1.312389386,0.369233205,0.038450012,6.989986034,0.370929529,17,31,24,40,89.3,98.9,84.4,108.9,0.82020445,0.376893939,0.141843972,0.054878049,1.358832223,0.349945833,0.264320789,0.238260993,,55.47131861,55.6077975,55.37432071,88.28446412,92.33586572,85.39292276,98.35319439,96.8902287,99.48222782,1.646805612,3.1097713,0.51777218,0.093615241,0.913246557,4.107119738,1.003874078,1.047693978,5.186682734,73.89429445,6.289151587,0.760872813,5.649779407,,6.044045412,14.30012036,58.08816358,41.91183642,37.00680272,45.06111662,,55154,61482,4.36612919,1.114733292,88.72352884,9.918350086,90.90465502,2.890276829,4.539540028,0.964509938,89.32858398,8.353664487,0.904329723,0.541621938,0.040662308,15.27764224,16.92853193,60.19160079,6.357958427,0.463550307,0,58.27071338,19.11453759,24.00702645,3.036661137,1.166194984,3.817377444,68.13213623,,19.76188153,1.270290492,53.98165317,24.53238346,88.83250382,0.050421262,0.442405907,3.345694675,5.038873166,1.507758368,88.53648222,0.297648092,10.45021307,0.030903354,0.177287661,0.003252985,81.71822647,11.70098565,0.196805569,3.664487167,62,4332.467742,,1.348518556,1.215003002,0.594,95.52871595,0.00514994,4.466134107,90.4803281,0.176055247,64.85568761,35.14431239,13.21352251,1.43109796,80.30560272,9.847198642,46.06677985,20.48670062,3.904923599,20.03395586,91.48581523,49608.99999,78246,93435,7185,323690.4771,1461.88455,12952.29711,116.950764,94028.41426,672.466893,16490.05772,6227.628183,2953.006791,6403.054329,66661.93548,730.942275,33594.10696,6256.865874,5555.16129,497.040747,8.488964346,7.696661007,11.60158461,28.5229202,18.33616299,25.35370685,83.97483826,,5,3,0,1,1,5,0,0,4,1,0,0,0,0,5,0.037559836,5.952380952,,0.478,84903.3,27.33,68.33436377,89.26725399,868,9397,489575.4956,27760.319,517335.8146,22.9,5.3,1.8,,8.018473433,15.67879356,-0.120474312,120.6434978,130.32,150.7494395,150.5678251,5.66732496,5.24,5.020759825,4.36612919,2.2,0.77,1.46,-0.012054694,99.68270167,87.11749272,84.95210063,78.34293833,704,630.7243236,480.2288838,356.6307547,105.115331,96.48365297,85.98917077,81.48061401,90.64,80.67068493,67.00548385,12.40451139,14.48,15.81296804,18.98368692,66.41427727,57.95490672,57.03353453,55.47131861,39.68427371,33.60554951,32.65421598,21,23.22680765,41.1,61.66643101,71.87739781,22.3,21.5,22.70633367,23.38626084,18.4,18.6,19.60180036,20.40923413,277582,285119,295745,302796
74,Baitadi,250898,7.030176864,12.04671311,16.79088862,165.1731402,20.80707325,22.5381316,19.58923054,17.93918132,20.04310904,16.4551316,26.48,26.53907165,7.484640738,34.90995608,45.40870423,23.76483378,43.70578433,50.27445674,35.83651996,21.52561618,19.21437154,23.88449367,108.2775625,87.95124765,509.6729985,97.95494891,80.60436309,39.89111997,40.71324313,17.35058582,1.822254462,0.821847922,1.00040654,21039,7.736718431,3.104050251,1.35871948,0.146274582,13.51759173,8.98082889,2.971220105,0.186940959,Chhetri,130894,46541,308,56,43,121,11626,21,12,41,448,5372,16976,29,3633,23,2517,73,50,29,13,,,68,2063,,,,,245060,13,12,,62.97147295,79.00956,49.22244186,54.84953206,77.82691285,36.61718778,98.70044165,168.6501795,144321,5.699101309,47.74980772,20.86875784,10.63670568,5.873019173,4.171257128,1.05390068,0.372780122,0.09423438,3.124285447,0.356150526,28,34,30,35,109,98.5,90.1,99.9,0.520509194,0.171480144,0.079872204,0.210084034,1.327232581,0.43045381,0.255083739,0.203269855,,58.65033815,55.69559187,61.08248702,92.61157378,94.56474664,91.14563864,99.43358964,99.05885047,99.72539719,0.566410362,0.941149531,0.274602807,0.141643059,0.343559761,3.693769715,0.828762582,1.157253933,2.998613706,77.93884234,4.548650875,0.410865329,7.034938621,,0.728407908,1.930613058,79.03343586,20.96656414,26.85156964,34.23255814,,36675,45167,5.551946184,1.231547376,97.15278854,1.718068501,97.35426307,1.658290345,0.230256603,0.104058273,90.94028826,7.793300418,0.507007328,0.024354064,0.046494122,1.35497155,1.28633737,94.15281068,2.337990126,0.028782075,0.081918215,56.64755242,6.551243164,3.405140921,0.46936923,0.141696371,1.64500631,37.92370536,,57.1390617,0.918812407,32.24478048,9.254544247,68.26222685,0.172692452,5.06121726,8.984435539,10.33719308,5.001439104,97.88119645,0.588925543,0.876746297,0.095202249,0.073062191,0.006642017,24.86771315,39.8100383,0.141696371,17.88916687,68,3689.676471,,1.1365947,0.844406302,0.49,95.85570664,0,4.144293363,73.71518817,0.479822298,83.5443038,16.4556962,16.7661749,2.461919586,79.11392405,14.31962025,33.30696203,27.68987342,3.797468354,28.32278481,98.18628449,116672,56183.00001,125004,2242,27800.63924,0,0,172.2468355,20083.98101,21324.15823,3651.632912,206.6962025,7888.905064,26147.06962,77752.22152,551.1898734,172.2468355,2239.208861,23184.42405,1619.120253,2.848101266,8.465189873,11.39240506,28.87658228,17.00949367,31.40822785,96.35546901,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,0.416,54979.9,39.58,64.20032133,73.45710429,573,5821,1378074.652,160493.6003,1538568.252,45.7,12.3,4.6,,12.04671311,16.79088862,7.030176864,117.9302172,132.14,154.3238973,165.1731402,6.720540236,5.69,5.804293461,5.551946184,3.31,1.14,1.55,0.679406355,102.7985328,92.32670896,93.92620781,87.95124765,659,663.5590953,561.0298566,509.6729985,100.4895349,97.88956517,97.95494891,73.40378002,88.21,83.4153589,80.60436309,12.7250813,,14.47420627,17.35058582,72.81466382,69.70681429,66.4308036,58.65033815,34.95245902,32.25738007,31.88476071,30,20.20348635,35.7,51.9122691,62.97147295,20,20.3,22.4356957,22.5381316,14.9,16.3,18.81003846,19.58923054,260015,267932,278614,286041
68,Bajhang,195159,16.84348545,12.16192243,20.08311046,57.03068381,20.06051086,21.21126024,19.10776132,17.70243022,18.90654501,16.81140359,26.2,29.66760436,8.814101625,70.74997187,83.28182888,61.28767692,92.79335482,101.021655,84.1550734,17.29530395,14.20050993,20.46817747,108.2397004,90.65012455,601.9591764,109.0033842,92.93073167,45.8865233,47.04420836,16.0726525,1.350181134,0.591825127,0.758356007,22845,10.47916552,2.549715873,0.943845787,0.100943333,12.59967029,8.172185689,3.138020147,0.214200002,Chhetri,129865,19897,210,133,250,178,14303,,,35,144,2995,9480,,4331,,147353,22,12,11,162,20,,18,968,,,,116,32,20,,,55.55006607,72.9889065,40.11646825,45.02878654,70.33929522,24.24812662,145.6797463,238.1651885,98720,7.362236629,51.04841977,17.56685575,8.343800648,5.698946515,4.614059968,1.36547812,0.252228525,0.070907618,3.34076175,0.3363047,23,32,22,24,117.8,99,86.7,74.4,0.377245509,0.066098081,0.06271777,0.008,1.511587987,0.425294247,0.199837056,0.204961083,,66.25268636,63.7497415,68.37976738,82.82341259,84.64129757,81.38251582,99.40319981,99.12735849,99.63059275,0.596800192,0.872641509,0.369407247,0.088198741,0.355467654,3.324825273,0.843233419,0.722962409,3.391642501,80.06975719,3.813927383,0.15234328,6.109767342,,0.879400705,2.501998638,75.00443971,24.99556029,21.04611575,27.39130435,,28012,33773,5.776327473,1.205661859,97.42693868,1.98383324,97.48023569,0.583306191,0.047375122,0.636603204,94.92790099,2.66485062,0.743197229,0.020726616,0.029609451,18.73982175,4.09498712,73.61797886,1.362034761,0.041453232,0.038492287,57.81541468,4.08906523,1.853551654,0.453024605,0.183578598,2.801054096,25.39306547,,69.89014894,0.038492287,18.08249193,11.05024724,67.08909484,0.002960945,1.859473544,6.357149202,17.29784147,5.907085542,98.33002694,0.168773873,0.358274361,0.014804726,0.148047257,0.002960945,17.47549818,12.67580612,0.840908418,39.51381281,48,4065.8125,,0.846912356,0.467693023,0.364,95.03474781,0,4.965252195,85.27931551,0,86.85092127,13.14907873,34.73855131,4.559452937,84.84087102,18.84422111,46.48241206,15.91289782,3.601340034,28.47571189,99.08415099,135904,29099,79998.99999,15488,39158.02848,1114.142379,951.0971526,516.3098828,17690.40704,54.34840872,8206.609717,380.438861,12554.48241,10516.41709,48179.86433,27.17420436,8233.783921,10489.24288,23288.29314,326.0904523,1.926298157,3.266331658,13.14907873,26.04690117,16.2479062,39.36348409,96.0338602,,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,28.57142857,,0.365,43624.1,45.32,60.40053957,68.92499852,487,3817,2300914.379,688969.9344,2989884.314,56.8,16.2,6.3,,12.16192243,20.08311046,16.84348545,385.1242236,40.65,48.80946815,57.03068381,5.764421513,5.54,5.842521338,5.776327473,1.32,1.15,1.83,1.55665122,100.6504433,92.00728869,93.42906775,90.65012455,676,624.6378491,640.5387002,601.9591764,92.06993702,99.48643226,109.0033842,71.94465342,81.11,86.96254539,92.93073167,10.98523403,10.96,12.52388687,16.0726525,63.92657622,75.67105754,74.64001166,66.25268636,25.95316159,23.53065775,27.10204082,24,12.92623954,27.6,35.5359852,55.55006607,19,20,19.83852529,21.21126024,15.7,16.8,17.43121987,19.10776132,210122,225304,239314,251166
67,Bajura,134912,24.02165819,23.25684202,18.22736659,61.65996344,20.69656806,21.93047626,19.66494757,18.92128576,20.33665339,17.75333991,26.5,29.35024312,9.694984032,72.84795587,79.87775571,68.27680131,101.488595,104.864255,97.31745757,17.21085792,15.95308509,18.48191544,108.7637841,95.22472723,623.2308604,105.9033607,90.35285858,44.93910442,45.41375416,15.55050212,1.265269213,0.594461575,0.670807638,8054,5.633507267,4.369514943,1.755218216,0.124525617,7.881249079,8.589617143,4.422310757,0.460135257,Chhetri,77978,9446,134,229,125,61,13115,100,19,30,43,5698,6998,203,6709,264,133606,75,,62,102,22,,20,111,,,,29,11,,,,55.68259224,68.84259259,43.3271478,44.5232529,63.76421637,27.03411412,129.6636086,214.3909718,69169,9.271494456,51.45657737,18.43600457,8.353453137,5.41716665,3.372898264,0.821177117,0.24866631,0.131561827,2.097760557,0.393239746,22,31,27,15,130.6,110.2,83.8,143.3,0.309210526,0.087570621,0.045714286,0.663043478,1.163721537,0.378024194,0.318726281,0.118595825,,63.6555821,62.81341366,64.42305748,90.67118329,91.45950139,89.96955717,99.54765219,99.41396461,99.6686085,0.452347813,0.586035393,0.331391495,0.086265441,0.824110273,3.342326964,0.912211148,0.669933741,3.243213479,84.95861094,2.764164969,0.088100876,2.808215407,,0.739312118,2.306332369,78.98265617,21.01734383,20.5793342,23.61809045,,18854,24888,5.416412398,1.320038188,94.44712311,4.753294761,97.26775956,0.421890068,0.016072003,0.93619415,95.68064931,1.133076181,1.044680167,0.048216008,0.409836066,24.975892,3.455480553,62.59241401,0.289296046,0.429926069,6.468981035,42.71938284,1.808100289,1.366120219,0.6268081,0.208936033,1.442462231,25.40581806,,61.52362584,0.016072003,13.54468017,24.12407586,68.45869495,0.008036001,0.257152041,3.483606557,23.53744777,3.367084539,98.93121183,0.052234008,0.024108004,0.008036001,0.168756027,0.012054002,22.77000964,1.096914176,0,22.42847959,28,4818.285714,,0.590197106,0.372700993,0.416,95.80083955,0.055590826,4.143569626,61.7505109,0.072015389,79.81803143,20.18196857,23.24675694,5.260124005,76.26137304,23.15963606,34.65674111,15.46732837,2.977667494,27.12985939,97.68933654,85548.99999,21589,71594,18230,51019.69231,74.808933,,0,16682.39206,897.707196,8416.004963,56.10669975,8135.471464,1814.116625,31176.62283,0,97625.65757,3646.935484,25696.86849,224.426799,3.308519438,5.045492142,16.21174524,29.77667494,11.41439206,34.24317618,90.77806327,,5,4,1,0,0,5,0,0,5,0,0,0,0,0,5,0.004185833,0,,0.364,48084.7,43.28,59.49752572,68.66870082,523,2851,4788698.249,2157829.493,6946527.742,64.1,19.9,8.2,,23.25684202,18.22736659,24.02165819,34.11745887,42.05,49.71709324,61.65996344,5.881115576,5.25,5.338158799,5.416412398,1.96,2.09,1.67,2.152860272,102.2788858,95.94939944,97.97441171,95.22472723,708,684.5395316,648.5163268,623.2308604,89.22415566,96.05268285,105.9033607,71.85880272,79.92,84.49129096,90.35285858,11.51342455,9.3,11.56139189,15.55050212,76.71392052,80.84722706,80.69094384,63.6555821,22.22368421,21.23462783,27.03721489,23,11.58109834,25.2,34.14174244,55.68259224,19.5,20.8,20.99604374,21.93047626,17.1,17.4,18.29929359,19.66494757,146338,158078,168561,177612
57,Banke,491313,27.33594236,39.0998573,35.09614711,210.2323492,21.34399837,22.96778857,19.91702745,18.30026074,19.9307163,16.93265481,26.47,22.67902539,6.475275471,48.52477413,52.55239934,46.31317566,66.02402524,68.02095516,63.54348813,18.32962075,18.36463336,18.29271118,109.7160603,98.8654486,371.0052428,74.5432261,62.99625202,30.6673535,32.32889852,11.54697408,1.167280328,0.606537991,0.560742337,21359,4.166211535,1.52000863,0.530415438,0.106449453,13.00682457,6.307273608,2.739701673,0.508902757,Musalman,72507,32657,27981,76879,1113,6344,23166,93298,23138,468,3718,7332,17957,190,1810,3820,194238,4804,440,70182,364,2080,,4644,1311,91022,116477,106,471,,229,,,62.39081551,69.95938795,54.94773457,56.30756589,66.27820481,46.80092575,105.3028758,135.0269192,283558,4.274963147,40.56559857,20.81408389,11.05170723,9.497880504,6.128904845,2.772625001,0.828049288,0.286713829,3.387314059,0.392159629,36,44,24,37,204.7,155.3,106.4,134.5,1.02687747,0.495798319,0.361751152,0.302158273,0.504769872,0.13636928,0.177076528,0.101768119,,47.8679766,62.54394095,33.90217936,91.65460954,97.37739704,81.60770912,98.59815932,98.44312779,98.92292602,1.401840678,1.556872209,1.07707398,0.267947889,1.487572762,3.631771844,2.436785857,1.440758878,11.61969879,53.40417013,9.087437248,2.654224029,11.53346269,,8.487427793,19.60018164,77.70145506,22.29854494,42.83596838,50.66302652,,77994,94693,5.184103067,1.214106213,88.10577339,11.21941432,39.15600942,20.10391476,7.379637354,18.60116376,30.76679374,31.03925317,6.564371178,6.767131678,8.085074926,19.03308587,8.752494905,33.04362519,37.19915939,0.516405648,0,37.64903425,37.04497693,18.40790766,4.862027816,1.629476308,5.981434742,60.26211019,,51.74194502,1.666437857,30.37394528,15.64529585,14.61248456,80.52020741,0.906085983,1.341176222,0.345326476,0.090819807,71.44245087,0.891301363,20.56435006,4.18510344,2.158554487,0.043297815,68.74742589,22.20861098,0.271403377,3.344492201,48,10235.6875,,1.603537163,1.746889524,0.718,95.30199602,0.072093642,4.625910342,59.88738336,0.728112742,77.42742743,22.57257257,50.78151394,1.430309531,54.05405405,11.06106106,21.97197197,11.61161161,9.409409409,27.07707708,70.64232515,76112.00001,45551,119473,10417,223778.4655,4765.823324,3259.208209,122.988989,0,0,3535.933434,3597.427928,1106.900901,67643.94395,32407.5986,8486.240241,0,0,522.7032033,1076.153654,6.106106106,19.96996997,29.57957958,22.52252252,9.85985986,11.96196196,64.82120436,,185,123,24,34,4,175,2,8,115,42,21,7,50,13,122,2.398685413,9.124668435,,0.475,133048.2,32.1,63.78610112,95.95770947,1133,22620,1851205.131,172351.9358,2023557.067,26.4,6.6,2.4,,39.0998573,35.09614711,27.33594236,87.85750963,122.21,165.1005563,210.2323492,5.919136301,5.82,5.735777253,5.184103067,4.91,3.3,3.01,2.416586235,109.3359706,107.2327272,105.6617753,98.8654486,720,660.0331423,529.4851489,371.0052428,91.51610264,85.46879131,74.5432261,81.32657451,81.88,75.1123609,62.99625202,10.70406465,9.64,10.35643041,11.54697408,62.97346321,47.35952769,49.7783511,47.8679766,36.48497854,42.84795918,50.17592593,35,18.16320669,34.6,57.84494046,62.39081551,20.9,20.2,23.31406207,22.96778857,16.2,16.6,19.55573795,19.91702745,554630,621921,674817,722827
